Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Taberna el Sur¬;¬Brando S¬;¬¬;¬2¬;¬5¬;¬0¬;¬Brando SQu_Sin¬;¬5¬;¬Que buena taberna¬;¬Sin duda alguna la taberna el sur es de las mejores que he visitado en madrid su comida es excelente una combinacion de buen trato atención comida magnífica una variedad de gustó. ..y no puedes irte sin haber probado ""LA ROPA VIEJA"" excelente plato vale la pena¬;¬30 abril 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Carles C¬;¬¬;¬1¬;¬4¬;¬1¬;¬Carles CBu_Enc¬;¬5¬;¬Buena comida y servicio a un precio asequible¬;¬Encontramos este restaurante por casualidad, cuando en realidad buscábamos otro que ese día estaba cerrado. Como estudiantes, vimos que el precio era asequible y que no tenía mala pinta, así que entramos. El trato de los camareros fue muy cercano y correcto, y la comida estaba realmente rica. De hecho, volvimos a ir otro día, esta vez con bastante prisa,... Más  Encontramos este restaurante por casualidad, cuando en realidad buscábamos otro que ese día estaba cerrado. Como estudiantes, vimos que el precio era asequible y que no tenía mala pinta, así que entramos. El trato de los camareros fue muy cercano y correcto, y la comida estaba realmente rica. De hecho, volvimos a ir otro día, esta vez con bastante prisa, y se lo comunicamos. Nos sirvieron de nuevo con su buen humor y esta vez más rápido, como pedimos. Recomiendo esta taberna y, de hecho, repetiré.¬;¬26 abril 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬hmrga¬;¬Asturias, España¬;¬1¬;¬4¬;¬3¬;¬hmrgaEs_Com¬;¬5¬;¬Estupendo¬;¬Comida deliciosa y los camareros fueron muy agradables y profesionales. Siempre preocupados de la comodidad del cliente. Comida deliciosa y los camareros fueron muy agradables y profesionales. Siempre preocupados de la comodidad del cliente.¬;¬20 abril 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Xavi L¬;¬Rubí, España¬;¬2¬;¬9¬;¬6¬;¬Xavi LGe_Fui¬;¬5¬;¬Genial¬;¬Fuimos al verlo recomendado en tripadvisor. Fue una buena decisión, el lugar, el trato y la comida excelente. Muy recomendable. Fuimos al verlo recomendado en tripadvisor. Fue una buena decisión, el lugar, el trato y la comida excelente. Muy recomendable.¬;¬12 abril 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Aida A¬;¬A Coruña, España¬;¬1¬;¬4¬;¬1¬;¬Aida AGe_Vin¬;¬5¬;¬Genial!¬;¬Vine con una amiga porque TripAdvisor lo recomendaba, y no pudo ser decisión más acertada. Pedimos la ensalada del sur, los huevos rotos con boletus, el wok de verduras y la tarta de queso y la de remolacha. No sé con qué podría quedarme, por que si ya estaba alucinando con la comida cuando he probado los postres he querido... Más  Vine con una amiga porque TripAdvisor lo recomendaba, y no pudo ser decisión más acertada. Pedimos la ensalada del sur, los huevos rotos con boletus, el wok de verduras y la tarta de queso y la de remolacha. No sé con qué podría quedarme, por que si ya estaba alucinando con la comida cuando he probado los postres he querido llorar de felicidad. Volveré!¬;¬2 abril 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬nickilovesgoodfood¬;¬Idstein, Alemania¬;¬0¬;¬2¬;¬0¬;¬nickilovesgoodfoodNo_Ser¬;¬5¬;¬Noche auténtica y muy rica¬;¬Servicio perfecto y muy personal, además buenas recomendaciones de platos y bebidas. ¡Disfrutimos del ambiente auténtico español! Servicio perfecto y muy personal, además buenas recomendaciones de platos y bebidas. ¡Disfrutimos del ambiente auténtico español!¬;¬30 marzo 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬elzalama¬;¬Burgos, Italia¬;¬3¬;¬13¬;¬3¬;¬elzalamaIn_Uno¬;¬5¬;¬Increible¬;¬Uno de los pocos restaurantes de 10 te tratan excelentemente y la comida está exquisita te hacen sentir como en casa con una velita. Uno de los mejores platos es el solomillo en resumen increíble Hos lo recomiendo muchísimo. Uno de los pocos restaurantes de 10 te tratan excelentemente y la comida está exquisita te hacen sentir como en casa con una velita. Uno de los mejores platos es el solomillo en resumen increíble Hos lo recomiendo muchísimo.¬;¬21 marzo 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Jhoselyn A¬;¬Madrid, España¬;¬0¬;¬2¬;¬1¬;¬Jhoselyn AEx_Sup¬;¬5¬;¬Excelente muy recomendada¬;¬Super agradable el lugar, la comida estupenda y la atención cinco estrellas. Lo recomiendo 100%. Recomiendo reservar ya que siempre hay muchísima gente Super agradable el lugar, la comida estupenda y la atención cinco estrellas. Lo recomiendo 100%. Recomiendo reservar ya que siempre hay muchísima gente¬;¬4 marzo 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Carmen M¬;¬¬;¬2¬;¬8¬;¬7¬;¬Carmen MMu_Un¬;¬5¬;¬Muy muy bueno!!¬;¬Un restaurante en medio de Lavapies. Estaba llenísimo, la comida buenísima, el postre increíble y los camareros muy simpáticos. Y lo mejor de todo el precio. MUY BARATO. Un restaurante en medio de Lavapies. Estaba llenísimo, la comida buenísima, el postre increíble y los camareros muy simpáticos. Y lo mejor de todo el precio. MUY BARATO.¬;¬2 marzo 2016¬;¬Visitado el febrero de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Alonso Valer M¬;¬Madrid, España¬;¬0¬;¬1¬;¬0¬;¬Alonso Valer MMa_Tod¬;¬5¬;¬Maravilloso.¬;¬Todos los camareros fueron muy amables, la comida estaba riquísima, en especial las tartas de Maracuyá y tres leches. Repetiré sin ninguna duda. Todos los camareros fueron muy amables, la comida estaba riquísima, en especial las tartas de Maracuyá y tres leches. Repetiré sin ninguna duda.¬;¬15 febrero 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Comer barato, Cocina local, Niños, Familias con niños, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
