Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Taberna el Sur¬;¬Roberto A¬;¬¬;¬0¬;¬2¬;¬0¬;¬Roberto ARe_Un¬;¬4¬;¬Recomendable!!!¬;¬Un sitio, pequeño, acogedor, con solera, pero sin embargo, una cocina que no cierra el domingo a mediodia, en la que el producto es simple pero con toda su esencia, su sabor, sin enmascaramientos de ningun tipo, en el que su precio esta bastante bien comparandolo con la cantidad de comida que se pone en el plato... Y ni que... Más  Un sitio, pequeño, acogedor, con solera, pero sin embargo, una cocina que no cierra el domingo a mediodia, en la que el producto es simple pero con toda su esencia, su sabor, sin enmascaramientos de ningun tipo, en el que su precio esta bastante bien comparandolo con la cantidad de comida que se pone en el plato... Y ni que decir del trato de ese maravilloso equipo, gente con ganas de hacerlo bien... Enhorabuena!!!! Volvere...¬;¬27 octubre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬JUANCHO p¬;¬Logroño, España¬;¬6¬;¬311¬;¬107¬;¬JUANCHO pbu_he¬;¬4¬;¬buen menu y atencion personalizada¬;¬he ido varias veces al comer el menú del mediodía y es bien completo, muy sabroso y variado y una atención muy cercana. Igual en la noche se disfruta una buena comida, buena bebida y siempre están llenos, lo que le da un ambiente muy especial y la gente que atiende, muchos venezolanos son muy majos y atentos, un plus... Más  he ido varias veces al comer el menú del mediodía y es bien completo, muy sabroso y variado y una atención muy cercana. Igual en la noche se disfruta una buena comida, buena bebida y siempre están llenos, lo que le da un ambiente muy especial y la gente que atiende, muchos venezolanos son muy majos y atentos, un plus del local.¬;¬25 octubre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬esygerard¬;¬Madrid, España¬;¬2¬;¬6¬;¬0¬;¬esygerardPa_Com¬;¬4¬;¬Para repetir¬;¬Comida muy bien elaborada. Lugar pequeño pero acogedor. Recomendable. Muy rica la ropa vieja y los huevos con boletus. Comida muy bien elaborada. Lugar pequeño pero acogedor. Recomendable. Muy rica la ropa vieja y los huevos con boletus.¬;¬24 octubre 2016¬;¬Visitado el octubre de 2016¬;¬Relación calidad-precio 4;Servicio 5;Comida 4¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Jewin1able¬;¬¬;¬6¬;¬84¬;¬16¬;¬Jewin1ableEs_Una¬;¬4¬;¬Esta vez ya no ha sido igual.¬;¬Una vez más me he acercado a los fogones de esta taberna, siempre encantadora y bien atendida por quien creía era algún socio o hasta el dueño, (el chico de nombre Alejandro), y me he encontrado con la amarga sorpresa de que su directiva ha decidido prescindir de su servicio. Ya se nota su aunsencia como director de sala... los... Más  Una vez más me he acercado a los fogones de esta taberna, siempre encantadora y bien atendida por quien creía era algún socio o hasta el dueño, (el chico de nombre Alejandro), y me he encontrado con la amarga sorpresa de que su directiva ha decidido prescindir de su servicio. Ya se nota su aunsencia como director de sala... los servicios no serán ya lo mismo sin su calidez y buena atención siempre dejando la sensación de querer volver... La comida ha sido correcta y he debido reservar con anticipación, ojalá tomen mejores decisiones gerenciales, porque de lo contrario esta buena taberna decaerá.¬;¬23 octubre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬GerardDel78¬;¬¬;¬3¬;¬22¬;¬4¬;¬GerardDel78Ex_Loc¬;¬4¬;¬Excelente comida¬;¬Local pequeño y bullicioso de pequeños grandes platos en Lavapiés. SI buscáis un lugar dónde comer bien, muy bien, con una carta variada, saborear un buen vino y no salir con la cartera trasquilada, esta es una opción perfecta. Local pequeño y bullicioso de pequeños grandes platos en Lavapiés. SI buscáis un lugar dónde comer bien, muy bien, con una carta variada, saborear un buen vino y no salir con la cartera trasquilada, esta es una opción perfecta.¬;¬18 octubre 2016¬;¬Visitado el junio de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 4¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬ElRapehedonista¬;¬Madrid¬;¬5¬;¬57¬;¬35¬;¬ElRapehedonistaNo_Hac¬;¬4¬;¬No falla¬;¬Hacía tiempo que no iba a la taberna El Sur. Y sigue como siempre. Es, como su nombre indica, un lugar pequeño pero divertido donde se come muy bien a buen precio: arroz caldoso, huevos fritos con foie, chipirones a la plancha y esa ropa vieja... Y el servicio, rápido, atento y eficaz (saludos, Jhoan). Mejor reservar. Hacía tiempo que no iba a la taberna El Sur. Y sigue como siempre. Es, como su nombre indica, un lugar pequeño pero divertido donde se come muy bien a buen precio: arroz caldoso, huevos fritos con foie, chipirones a la plancha y esa ropa vieja... Y el servicio, rápido, atento y eficaz (saludos, Jhoan). Mejor reservar.¬;¬12 octubre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬saioaibanez¬;¬¬;¬2¬;¬5¬;¬0¬;¬saioaibanezpe_Una¬;¬4¬;¬pequeño pero imprescindible¬;¬Una muy buena opción en La Latina. La relación calidad-precio es muy buena, personalmente recomendaría pedir los huevos rotos y la tarta de zanahoria, totalmente casera y muy buena. Es un sitio pequeño por lo que es recomendable reservar. Sin embargo, nosotros teníamos una reserva para las 9 y no nos sentaron hasta las 9:20, entonces de que sirve reservar?... Más  Una muy buena opción en La Latina. La relación calidad-precio es muy buena, personalmente recomendaría pedir los huevos rotos y la tarta de zanahoria, totalmente casera y muy buena. Es un sitio pequeño por lo que es recomendable reservar. Sin embargo, nosotros teníamos una reserva para las 9 y no nos sentaron hasta las 9:20, entonces de que sirve reservar? (Es mi único pero) aunque volveré!¬;¬12 octubre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Gùnçal M¬;¬Barcelona, España¬;¬3¬;¬18¬;¬2¬;¬Gùnçal MTa_Hem¬;¬4¬;¬Tapas excelentes a buen precio¬;¬Hemos ido en pareja a este restaurante cercano a la Filmoteca y a la estación de Antón Martín. El servicio ha sido muy bueno y el local tiene un ambiente distendido y moderno, con carteles de películas de Pedro Almodóvar y cine independiente. Hemos pedido tapas (patatas bravas y musaka) y hemos quedado muy contentos con la relación calidad-precio y... Más  Hemos ido en pareja a este restaurante cercano a la Filmoteca y a la estación de Antón Martín. El servicio ha sido muy bueno y el local tiene un ambiente distendido y moderno, con carteles de películas de Pedro Almodóvar y cine independiente. Hemos pedido tapas (patatas bravas y musaka) y hemos quedado muy contentos con la relación calidad-precio y con la buena selección de vinos. El interior es algo estrecho y las mesas no son muy espaciosas, pero ha merecido la pena.¬;¬1 octubre 2016¬;¬Visitado el septiembre de 2016¬;¬Relación calidad-precio 4;Servicio 4;Comida 4¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Jordi v¬;¬¬;¬4¬;¬34¬;¬7¬;¬Jordi vBu_Res¬;¬4¬;¬Buena cena por madrid¬;¬Restaurante con decoración muy antigua sin haber sido reformado nunca creo con las paredes llenas de póster de películas de cine español bastante lleno pero la comida riquísima camareros muy amables y carta de tapas que decir de la tapa estrella para mí "" ropa vieja"" sin duda hay que probarla esta deliciosa sin duda volvería. Restaurante con decoración muy antigua sin haber sido reformado nunca creo con las paredes llenas de póster de películas de cine español bastante lleno pero la comida riquísima camareros muy amables y carta de tapas que decir de la tapa estrella para mí "" ropa vieja"" sin duda hay que probarla esta deliciosa sin duda volvería.¬;¬30 septiembre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
¬Restaurante¬;¬Taberna el Sur¬;¬Sergio M¬;¬¬;¬3¬;¬10¬;¬2¬;¬Sergio MMu_Bue¬;¬4¬;¬Muy bien¬;¬Buenísima atención. Las tapas muy bien elaboradas, aunque las dobles de cervezas no eran tal. Precio razonable. Las mejores croquetas del boletus que he probado. Volveré seguro. Buenísima atención. Las tapas muy bien elaboradas, aunque las dobles de cervezas no eran tal. Precio razonable. Las mejores croquetas del boletus que he probado. Volveré seguro.¬;¬3 septiembre 2016¬;¬¬;¬¬;¬¬;¬5 € - 25 €¬;¬Mediterránea, Española, Menús vegetarianos¬;¬Brunch, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Sirve alcohol, Bar completo, Vino y cerveza, Wifi gratuito¬;¬Familias con niños, Comer barato, Niños, Cocina local, Ambiente de bar, Ocasiones especiales¬;¬domingo 11:00 - 00:00 lunes 11:00 - 00:00 martes 11:00 - 00:00 miércoles 11:00 - 00:00 jueves 11:00 - 00:00 viernes 11:00 - 00:00 sábado 11:00 - 00:00¬;¬Dirección: Calle Torrecilla Del Leal 12, 28012 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Lavapiés Barrio: Lavapiés Número de teléfono: +34 915 27 83 40¬;¬Estimado cliente, El SUR es una taberna Española tradicional donde podrá tomar un menú, algunas tapas y raciones así como algunas bebidas y cockteles en una ambiente acogedor. El SUR NO es un restaurante “gourmet”; más bien nuestro objetivo es ofrecer un servicio al cliente de alta calidad a la mejor relación calidad/precio con platos sencillos preparados con los productos frescos que encontramos en el mercado día a día. Sera un placer para nosotros tenerle a usted entre nosotros por nuestra Taberna. Taberna El SUR¬
