Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Restaurante Algarabía¬;¬RoNeMa M¬;¬Madrid, España¬;¬0¬;¬2¬;¬1¬;¬RoNeMa MMu_Te¬;¬5¬;¬Muy personal, excelente atención .¬;¬Te choca un poco cuando entras, te esperas un restaurante repleto de gente y con mucho movimiento , pero es todo lo contrario. Me sentí como si estuviera cenando en el salòn de casa. La comida excelente,( me encantaron las mollejas con habitas ) el postre muy bueno. Lo recomiendo al cien por cien. Fuimos cuatro a cenar y disfrutamos... Más  Te choca un poco cuando entras, te esperas un restaurante repleto de gente y con mucho movimiento , pero es todo lo contrario. Me sentí como si estuviera cenando en el salòn de casa. La comida excelente,( me encantaron las mollejas con habitas ) el postre muy bueno. Lo recomiendo al cien por cien. Fuimos cuatro a cenar y disfrutamos de una gran velada.¬;¬9 julio 2016¬;¬Visitado el julio de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬CAye T¬;¬¬;¬1¬;¬4¬;¬3¬;¬CAye TEX_Es¬;¬5¬;¬EXCELENTE !!!!¬;¬Es un sitio maravilloso. Estuve aquí hace una semana y volveré muy pronto. El servicio es estupendo, todos muy amables! La comida es sensacional, yo comí rabo de toro que me recomendaron las dueñas (que son encantadoras) y uno de los mejores rabos de toro que he probado sin duda. El local tiene una muy buena localización y está decorado... Más  Es un sitio maravilloso. Estuve aquí hace una semana y volveré muy pronto. El servicio es estupendo, todos muy amables! La comida es sensacional, yo comí rabo de toro que me recomendaron las dueñas (que son encantadoras) y uno de los mejores rabos de toro que he probado sin duda. El local tiene una muy buena localización y está decorado con muchísimo gusto, han cuidado cada detalle. Nos atendieron super rápido y muy eficientes, un servicio muy preparado. Y el precio fenomenal! Uno de los mejores restaurantes de la zona !!!¬;¬30 junio 2016¬;¬Visitado el junio de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬rociopepe2016¬;¬Cádiz, España¬;¬0¬;¬1¬;¬2¬;¬rociopepe2016Ca_Los¬;¬5¬;¬Calidad y sencillez¬;¬Los platos, de inspiración casera y sin pamplinas, recién hechos. Se nota un alto nivel gastronómico pero sin innecesarios alardes ni excentricidades. Carta de vinos larga, y el Rioja de la casa, un más que aceptable crianza de David Moreno. Pero sobre todo, una atención cercana y amable, sin llegar al compadreo. Los postres sorprendentes. En cuanto al local, en... Más  Los platos, de inspiración casera y sin pamplinas, recién hechos. Se nota un alto nivel gastronómico pero sin innecesarios alardes ni excentricidades. Carta de vinos larga, y el Rioja de la casa, un más que aceptable crianza de David Moreno. Pero sobre todo, una atención cercana y amable, sin llegar al compadreo. Los postres sorprendentes. En cuanto al local, en una decoración muy hogareña, los detalles son importantes para que haya un ambiente relajado y amistoso. Los precios, razonables. Gracias Isabel y Pilar, siempre.¬;¬18 junio 2016¬;¬Visitado el junio de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬Jorge L¬;¬Madrid, España¬;¬3¬;¬22¬;¬5¬;¬Jorge Lun_Est¬;¬5¬;¬una velada encantadora¬;¬Estuvimos de cena de aniversario y fue una experiencia genial en todos los sentidos. El sitio es pequeño y muy acogedor y la atención es excepcional. Nos gustó todo lo que probamos sin excepción. Los aperitivos sensacionales, la ensalada de puerro nos sorprendió agradablemente, las croquetas algarabia de lo mejor que hemos probado, el rabo al vino tinto riquísimo y... Más  Estuvimos de cena de aniversario y fue una experiencia genial en todos los sentidos. El sitio es pequeño y muy acogedor y la atención es excepcional. Nos gustó todo lo que probamos sin excepción. Los aperitivos sensacionales, la ensalada de puerro nos sorprendió agradablemente, las croquetas algarabia de lo mejor que hemos probado, el rabo al vino tinto riquísimo y el chumarro definitivamente lo pediremos cada vez que volvamos. Porque sin duda es un sitio para repetir.¬;¬12 junio 2016¬;¬Visitado el junio de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬Sergiocaceres7¬;¬Gran Canaria, España¬;¬1¬;¬3¬;¬1¬;¬Sergiocaceres7En_Est¬;¬5¬;¬Encantador¬;¬Estuvimos a cenar hace unas semanas. Acudimos por las muy buenas opiniones que leímos. No nos defraudó sino todo lo contrario. Nos recibieron con toda amabilidad, el ambiente del local te invita a estar como en casa, y la comida bueno....... Estupenda!!!! Desde Canarias nuestra felicitación a Isabel y a Pilar! Ya lo estamos recomendando a nuestros conocidos y familiares.... Más  Estuvimos a cenar hace unas semanas. Acudimos por las muy buenas opiniones que leímos. No nos defraudó sino todo lo contrario. Nos recibieron con toda amabilidad, el ambiente del local te invita a estar como en casa, y la comida bueno....... Estupenda!!!! Desde Canarias nuestra felicitación a Isabel y a Pilar! Ya lo estamos recomendando a nuestros conocidos y familiares. Hasta la próxima. Volveremos.¬;¬6 junio 2016¬;¬Visitado el mayo de 2016¬;¬Relación calidad-precio 4;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬Rosa Maria S¬;¬Sant Adrià de Besòs, España¬;¬4¬;¬39¬;¬14¬;¬Rosa Maria SCo_Des¬;¬5¬;¬Coqueto, excelente cocina y trato!!!¬;¬Desde el minuto 1 nos encontramos con una muy buena impresión, Isabel nos aconsejo, aunque dice ni querer hacerlo cuando no conoce.... Excelente las croquetas, muy buens los espárragos con huevo poche, caracoles para recordar y un magnífico chamurro. Postre una copa de manzana, no lo explico, hay que degustar poco a poco. Gracias Isabel y Pilar, un saludo a... Más  Desde el minuto 1 nos encontramos con una muy buena impresión, Isabel nos aconsejo, aunque dice ni querer hacerlo cuando no conoce.... Excelente las croquetas, muy buens los espárragos con huevo poche, caracoles para recordar y un magnífico chamurro. Postre una copa de manzana, no lo explico, hay que degustar poco a poco. Gracias Isabel y Pilar, un saludo a vuestra amigas por una ratito tan agradable¬;¬23 mayo 2016¬;¬¬;¬¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬Cristhiam G¬;¬Madrid, España¬;¬4¬;¬27¬;¬5¬;¬Cristhiam GUn_Me¬;¬5¬;¬Un comida perfecta¬;¬Me encanto comer en este restaurante debido a que primero la anfitriona y la cocinera son muy amables, nos trataron a mi pareja y ami de una forma muy personalizada super agradables ademas la comida ha sido totalmente gourmet y deliciosa recomiendo pasar por este restaurantes sin pensarlo dos veces. Me encanto comer en este restaurante debido a que primero la anfitriona y la cocinera son muy amables, nos trataron a mi pareja y ami de una forma muy personalizada super agradables ademas la comida ha sido totalmente gourmet y deliciosa recomiendo pasar por este restaurantes sin pensarlo dos veces.¬;¬12 mayo 2016¬;¬Visitado el mayo de 2016¬;¬Relación calidad-precio 4;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬Javier A¬;¬Las Rozas, España¬;¬2¬;¬5¬;¬2¬;¬Javier AMu_El¬;¬5¬;¬Muy entrañable.¬;¬El sitio es muy particular. Solo para 20 comensales en un bonito salón. La cena fue estupenda especialmente el Chumarro que era delicioso. Las dueñas son entrañables y convierten la velada en algo especial que lo diferencia de otras experiencias mas impersonales. Muy recomendable. El sitio es muy particular. Solo para 20 comensales en un bonito salón. La cena fue estupenda especialmente el Chumarro que era delicioso. Las dueñas son entrañables y convierten la velada en algo especial que lo diferencia de otras experiencias mas impersonales. Muy recomendable.¬;¬9 mayo 2016¬;¬Visitado el mayo de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 5¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬DaniAisa¬;¬Premià de Mar, España¬;¬6¬;¬233¬;¬145¬;¬DaniAisaEx_Fen¬;¬5¬;¬Excepcional!!¬;¬Fenomenal cena en este bonito y acogedor restaurante situado junto a la plaza de Oriente, el Palacio Real y la catedral de La Almudena, en pleno centro de Madrid...está gestionado por dos hermanas riojanas que son de lo mejor. Pilar (la chef) hace auténtica magia con los fogones mientras su hermana Isabel se dedica a tener perfectamente controlada la sala... Más  Fenomenal cena en este bonito y acogedor restaurante situado junto a la plaza de Oriente, el Palacio Real y la catedral de La Almudena, en pleno centro de Madrid...está gestionado por dos hermanas riojanas que son de lo mejor. Pilar (la chef) hace auténtica magia con los fogones mientras su hermana Isabel se dedica a tener perfectamente controlada la sala y a hacer que te sientas mejor que en casa, ambas son encantadoras...el menú degustación es genial, se compone de cuatro platos principales (a cual mejor) y dos exquisitos postres...gracias por el ratito bueno que me habéis hecho pasar, no tardaré en regresar para probar esos caracoles...¬;¬29 abril 2016¬;¬¬;¬¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
¬Restaurante¬;¬Restaurante Algarabía¬;¬cristina s¬;¬Madrid, España¬;¬2¬;¬6¬;¬1¬;¬cristina snu_sit¬;¬5¬;¬nunca falla¬;¬sitio pequeñito con un encanto especial, super acogedor. la comida espectacular y las dueñas amabilísimas. sitio pequeñito con un encanto especial, super acogedor. la comida espectacular y las dueñas amabilísimas.¬;¬28 abril 2016¬;¬¬;¬¬;¬¬;¬25 € - 30 €¬;¬Mediterránea, Española¬;¬Cenas¬;¬Bar completo, Reservas, Capacidad, Camareros, Sirve alcohol, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa¬;¬Cocina local, Romántico, Ocasiones especiales¬;¬lunes 21:30 - 23:30 martes 21:30 - 23:30 miércoles 21:30 - 23:30 jueves 21:30 - 23:30 viernes 21:30 - 23:30 sábado 21:30 - 23:30¬;¬Dirección: Calle de la Union 8, 28013 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Centro Barrio: Centro Número de teléfono: +34 915424131¬;¬Pequeño y familiar restaurante de cocina tradicional (riojana)en el centro de Madrid¬
