Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Museo del Jamon¬;¬Mechthild M¬;¬¬;¬3¬;¬15¬;¬0¬;¬Mechthild MPé_Otr¬;¬1¬;¬Pésimo¬;¬Otro engaño para turistas..... triste... Calle Alcalá Fui a comprar bocadillos para llevar y como vi que el jamón no lo cortaron en el momento quise llevar también jamon aparte. Los bocadillos eran incomestible prácticamente. El pan era del día anterior y llevaba preparado por lo menos el día entero en la vitrina. El tomate rallado que pedí me lo... Más  Otro engaño para turistas..... triste... Calle Alcalá Fui a comprar bocadillos para llevar y como vi que el jamón no lo cortaron en el momento quise llevar también jamon aparte. Los bocadillos eran incomestible prácticamente. El pan era del día anterior y llevaba preparado por lo menos el día entero en la vitrina. El tomate rallado que pedí me lo pusieron como si fuera un concentrado para hacer salsas o algo así. No fue natural. Y el jamón ,pobrecito mío, de Guijuelo, estaba tan mal cortado que yo al principio pensaba que el chico lo estaba limpiando para mi. Cuando me di cuenta que lo que limpió eran los 100 gramos que había pedido no pude decir ni una palabra del asombro.¬;¬1 noviembre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Jeromo U¬;¬Madrid, España¬;¬2¬;¬5¬;¬1¬;¬Jeromo UMe_Ped¬;¬1¬;¬Me cobraron mas de lo que ponia en la carta¬;¬Pedi una caña, en la carta ponia que costaba 1.10€, pero cuando fui a pagar me dijeron que era 1.50, le dije que en la carta ponia 1.10 y me dijo la camarera que la carta estaba anticuada; pedi la hoja de reclamaciones y no me la dio, me dijo la camarera que tenia que llamar al encargado, a los... Más  Pedi una caña, en la carta ponia que costaba 1.10€, pero cuando fui a pagar me dijeron que era 1.50, le dije que en la carta ponia 1.10 y me dijo la camarera que la carta estaba anticuada; pedi la hoja de reclamaciones y no me la dio, me dijo la camarera que tenia que llamar al encargado, a los 10 minutos vino un señor con tono chulesco, se me puso a unos 2 metros y me dijo venga para aca, le dije que yo solo queria la hoja de reclamaciones, si me queria decir algo que fuera donde estaba yo, se me acerco y empezo a decirme, cojiendo mi copa de cerveza, con tono burlesco, en voz alta y como tratando de ridiculizarme, que lo que yo tenia era una ""cerveza de barril"" y que lo costaba 1.10 era la caña ... le dije que yo habia pedido una caña y por lo tanto tenia derecho a que me pusieran y me cobraran una caña, al final, despues de un rato insistiendo me dio la hoja de reclamaciones y me fui, pero fue una situacion muy desagradable. Ojo, no confundir este local con el 'Museo del jamon' que tiene varios locales por el centro de madrid y que es muy barato, (el de los bocadillos de jamon a 1€) se llaman igual y el logo es practicamente igual, pero este (que esta en gran via 72) es mucho mas caro y mucho peor¬;¬30 octubre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Tony V¬;¬Palma de Mallorca, España¬;¬4¬;¬22¬;¬6¬;¬Tony VMu_Ent¬;¬1¬;¬Muy justito¬;¬Entiendo que Madrid en fin de semana esta a tope, pero cuando pagas te tienen que dar un servicio, nos levantamos tres veces a por el pan, el plato de jamón no creo que lleve más de 50 g. pues transparente y queso igual, no había llegada a Madrid sin una visita al museo del jamón, pero han perdido 4... Más  Entiendo que Madrid en fin de semana esta a tope, pero cuando pagas te tienen que dar un servicio, nos levantamos tres veces a por el pan, el plato de jamón no creo que lleve más de 50 g. pues transparente y queso igual, no había llegada a Madrid sin una visita al museo del jamón, pero han perdido 4 clientes,si la dirección no toma medidas les auguro malos tiempos.¬;¬25 octubre 2016¬;¬Visitado el octubre de 2016¬;¬Relación calidad-precio 1;Servicio 1;Comida 1¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Coloretes C¬;¬¬;¬0¬;¬1¬;¬0¬;¬Coloretes CFa_La¬;¬1¬;¬Fatal!!!¬;¬La comida de calidad 0,a parte de que el precio sea mínimo,no se podía ni comer...y los camareros súper antipáticos...no lo recomiendo y jamás pasare por ese sitio...los jamones son de mentira!!! La comida de calidad 0,a parte de que el precio sea mínimo,no se podía ni comer...y los camareros súper antipáticos...no lo recomiendo y jamás pasare por ese sitio...los jamones son de mentira!!!¬;¬13 octubre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬titocastu¬;¬Badajoz, España¬;¬0¬;¬2¬;¬0¬;¬titocastuEl_Res¬;¬1¬;¬El autentico timo de Madrid¬;¬Resumo un poco para no atosigar al personal: Grupo de 25 personas, 14 adultos. Reservamos con antelación para comer cerca del Teatro Lope de Vega. Nos ""recomiendan"" a escoger uno de los menús disponibles pero los mismos platos para todos los adultos. En fin.... Escogemos: Entremeses del Museo, Solomillo con Patatas, y Helado. 12.60 euros. Había otro menú mejor por... Más  Resumo un poco para no atosigar al personal: Grupo de 25 personas, 14 adultos. Reservamos con antelación para comer cerca del Teatro Lope de Vega. Nos ""recomiendan"" a escoger uno de los menús disponibles pero los mismos platos para todos los adultos. En fin.... Escogemos: Entremeses del Museo, Solomillo con Patatas, y Helado. 12.60 euros. Había otro menú mejor por 15 euros, pero nos lo desaconsejaban porque decían que tardarían mucho en atendernos. Menú único de 12.60 entonces, Carísimo, pero esperábamos que la calidad estuviera a la altura. El menú infantil, caro pero pasable. El menú de adulto, de risa. LOS ENTREMESES DEL MUSEO se componían de una rodaja de queso de sándwich, una de jamón york del malo, dos de salchichón y dos de chorizo de calidad ínfima, y dos pequeñas de jamón blanco cortado a maquina. Vamos, peor que de plástico. Para vomitar. Lo deje entero. Si vas al Museo del jamón, evidentemente no esperas que te pongan esta bazofia en lo que se supone que es su especialidad. El solomillo plancha con cartón piedra (eso no son patatas), escaso de ración, y de sabor solo pasable. Una cerveza solo por persona. Las demás se pagaban aparte. El helado, un poco de Camy de chocolate y vainilla. El servicio,... evidentemente ellos no tienen culpa de tener esa dirección tan cutre... Me parto, y os quiero avisar, el museo del jamón tima, sobre todo si has reservado y pagado con antelación. Vaya artistas...¬;¬4 octubre 2016¬;¬Visitado el septiembre de 2016¬;¬Relación calidad-precio 1;Servicio 1;Comida 1¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Antonio G¬;¬¬;¬1¬;¬3¬;¬0¬;¬Antonio Gno_El¬;¬1¬;¬no volvere ha ir¬;¬El sabado pasado estubimos ayi en el museo del jamon de gran via y despues de 30 min esperando a que el camarero nos atendieran decidimos irnos despues de esperar y esperar a que dicho camarero nos atendiera la barra no estaba llena y el buen hombre como si no estuvieramos el hombre no tendria ganas de trabajar por que... Más  El sabado pasado estubimos ayi en el museo del jamon de gran via y despues de 30 min esperando a que el camarero nos atendieran decidimos irnos despues de esperar y esperar a que dicho camarero nos atendiera la barra no estaba llena y el buen hombre como si no estuvieramos el hombre no tendria ganas de trabajar por que a las personas que si atendia les ponia malas caras e iva despacio bamos ha ver si el hombre ese no tiene ganas de trabajar que le despidan o le pongan ha barrer el bar nosotros no tenemos la culpade su mala profesionalidad en definitiva los 100 eros que nos gastamos en la cena se las llevo otro bar mas arriba y claro esta no volvemos a dicho sitio con lo que lleva la mala publicidad que les voy ha dar a mis conocidos y grupos de internet que soy administrador¬;¬3 octubre 2016¬;¬Visitado el octubre de 2016¬;¬Servicio 1;Comida 1¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Eliot N¬;¬¬;¬0¬;¬1¬;¬0¬;¬Eliot NLa_El¬;¬1¬;¬Lamentable¬;¬El sábado 1 de octubre nos dispusimos a comer el menú que ofrecían. Empezamos mal porque nos sentamos en una mesa en la que nos daba el sol a pesar de tantas sombrillas, hasta que nos atendieron pasaron como 20 minutos aunque luego el camarero se disculpara con algún chiste. Pedimos y nos tocó esperar a que nos llegara el... Más  El sábado 1 de octubre nos dispusimos a comer el menú que ofrecían. Empezamos mal porque nos sentamos en una mesa en la que nos daba el sol a pesar de tantas sombrillas, hasta que nos atendieron pasaron como 20 minutos aunque luego el camarero se disculpara con algún chiste. Pedimos y nos tocó esperar a que nos llegara el primero otros 25 minutos. La paella normalita lo mismo que el gazpacho (tampoco esperábamos gran cosa). Cuando nos trajeron los segundos, en el caso de mi mujer que pidió bonito lo que le trajeron fue un pescado que no se parecía en nada al bonito y además todo negro. La presentación no era la que estábamos acostumbrados (en tacos) nos lo presentaron como un pescado cortado transversalmente, piel incluida y nada, nada agradable. Pedimos al camarero que lo retirara, le advertimos que eso no era comible a lo que respondió que es la manera habitual de presentación y preparación. Al rato nos ofreció otro plato alternativo pero desistimos a tener que esperar otros 25 minutos. Tanto mi mujer y yo comimos del segundo que pedí yo. A la hora de la cuenta igual nos cobraron el total. Este restaurante funciona porque viven de los turistas, en cualquier otro lugar no sobrevivirían. A mi parecer el servicio fue lamentable y la comida pésima. NO vuelvo más a ese restaurante.¬;¬2 octubre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬¬;¬¬;¬0¬;¬0¬;¬0¬;¬De_El¬;¬1¬;¬De museo y profesionales, nada!!¬;¬El jamón serrano , supuestamente selecto, más mal cortado que hemos visto. Tan grueso que tuvimos que cortarlo con cuchillo para poderlo comer. El trato del personal FATAL, déspotas y maleducados. Retrasaron la salida de nuestros platos intencionadamente por llamarles la atención a cerca del orden en que nos atendieron ( atendieron antes cuatro mesas que llegaron después que nosotros)... Más  El jamón serrano , supuestamente selecto, más mal cortado que hemos visto. Tan grueso que tuvimos que cortarlo con cuchillo para poderlo comer. El trato del personal FATAL, déspotas y maleducados. Retrasaron la salida de nuestros platos intencionadamente por llamarles la atención a cerca del orden en que nos atendieron ( atendieron antes cuatro mesas que llegaron después que nosotros) . Deberían darles un cursillo de buen trato al cliente¬;¬26 septiembre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬juanmma8¬;¬Madrid¬;¬6¬;¬79¬;¬56¬;¬juanmma8Pa_Es¬;¬1¬;¬Para que se lo hagan revisar¬;¬Es la primera vez que voy a opinar de un bar o restaurante, sin haber consumido nada, pero tengo que hacerlo. El tema es que una hora antes de entrar al teatro decidimos tomar algo en el museo del jamon, no habia demasiada gente, como media barra llena, la charcuteria vacia, y habia terraza, Después de estar en la barra... Más  Es la primera vez que voy a opinar de un bar o restaurante, sin haber consumido nada, pero tengo que hacerlo. El tema es que una hora antes de entrar al teatro decidimos tomar algo en el museo del jamon, no habia demasiada gente, como media barra llena, la charcuteria vacia, y habia terraza, Después de estar en la barra un rato, observamos como los camareros, había dos, no quieren mirar a los clientes para que no pidamos nada, van y vienen, y sin atender, sin mirar. Llega un momento que hablan entre ellos, y dicen algo como, tu a tu ritmo, si te dicen que quieren pedir algo, que esperen, como que esto es lo que hay. Adicionalmente el ritmo de trabajo como el de los caracoles. Unos chicos de al lado nuestro, se van, están hartos, al rato nos vamos nosotros, y observamos como los 3 de la charcuteria estan hablando tan ricamente. Nada que ver con el de la carrera de San Jerónimo 6. Y será por sitios, subimos la calle, y fuimos al bar don Jamon, que diferencia, nada mas entrar, hola buenas tardes, que van a tomar... etc. En fin ustedes sabrán.¬;¬24 septiembre 2016¬;¬Visitado el septiembre de 2016¬;¬Relación calidad-precio 3;Servicio 1;Comida 3¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
¬Restaurante¬;¬Museo del Jamon¬;¬Manolo X¬;¬¬;¬2¬;¬7¬;¬5¬;¬Manolo XMu_el¬;¬1¬;¬Muy mal atendidos¬;¬el sitio no es nada del otro mundo la verdad es q nos atendieron muy mal pedimos bocadillos y ni siquiera nos los trajeron en un plato nos los trajeron todos en bandejas y que cada cual se cogiera el suyo nos quejemos y nos contestaron q ya no tenían platos q era muy tarde y que hiban a cerrar... Más  el sitio no es nada del otro mundo la verdad es q nos atendieron muy mal pedimos bocadillos y ni siquiera nos los trajeron en un plato nos los trajeron todos en bandejas y que cada cual se cogiera el suyo nos quejemos y nos contestaron q ya no tenían platos q era muy tarde y que hiban a cerrar la verdad es q muy mal no volveré jamás creo q lo mínimo ya q pagas es q t atiendan como una persona y te sirvan la comida en un plato además los camareros más mal educados imposible t atendían con una actitud chulesca lo dicho q no me verán más el pelo!!!¬;¬8 septiembre 2016¬;¬¬;¬¬;¬¬;¬¬;¬Bar, Mediterránea, Europea, Española¬;¬Brunch, Desayuno, Comidas, Cenas, Abierto hasta tarde, Bebidas¬;¬Para llevar, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Buffet¬;¬Niños, Grupos grandes, Familias con niños, Cocina local, Comer barato¬;¬domingo 09:00 - 00:00 lunes 09:00 - 00:00 martes 09:00 - 00:00 miércoles 09:00 - 00:00 jueves 09:00 - 00:00 viernes 09:00 - 00:00 sábado 09:00 - 00:00¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬;¬Dirección: C/ Gran vía 72, 28015 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Malasaña Barrio: Malasaña Número de teléfono: 91 531 45 50¬
