Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Ccl5¬;¬Madrid, España¬;¬6¬;¬121¬;¬55¬;¬Ccl5Sa_Est¬;¬3¬;¬Sabores sorprendentes pero no lo que esperábamos¬;¬Estuvimos ayer celebrando un cumpleaños familiar.y sinceramente,la comida está buena,son sabores nuevos y diferentes,pero tuvieron varios fallos con posibilidad de mejorar.de por sí la carta es escueta,ya que de platos principales debe tener unos 6 o 7, pero es que para colmo pedimos dos de ellos (la perla negra que lo ponen como plato estrella) y no lo tenían,y de... Más  Estuvimos ayer celebrando un cumpleaños familiar.y sinceramente,la comida está buena,son sabores nuevos y diferentes,pero tuvieron varios fallos con posibilidad de mejorar.de por sí la carta es escueta,ya que de platos principales debe tener unos 6 o 7, pero es que para colmo pedimos dos de ellos (la perla negra que lo ponen como plato estrella) y no lo tenían,y de secreto les quedaban dos raciones. Esto lo podrían haber avisado antes de pedir,no cuando ya teníamos todos ganas de probarlo.con el vino nos pasó lo mismo,pedimos azpilicueta,y nos dijeron que sólo tenían una botella,luego vinieron a rectificar diciendo que tenían dos. De primero tomamos el humus,las papas metro y los huevos con boletos,muy rico.de segundo la presa que finalmente pudimos comer 2en vez de los 4 que querían ese plato,estaba cortada demasiado gorda,como si fuera solomillo de cerdo,y hecha igual sólo por fuera,cuando el secreto y la presa,por el tipo de carne que es,está mucho más rica con un corte fino,y bien churruscado en la parrilla,el acompañamiento muy rico.los postres también estaban buenos,una tabla de quesos y un ches secare con dulce de leche en una copa,muy fiebre te a cualquiera que hayas probado.¬;¬13 enero 2014¬;¬Visitado el enero de 2014¬;¬Relación calidad-precio 3;Ambiente 3;Servicio 3;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Yogs D¬;¬Madrid, España¬;¬4¬;¬43¬;¬22¬;¬Yogs Dbu_he¬;¬3¬;¬buena comida, buen precio¬;¬he visitado este restaurante dos veces sobre todo porque se come bien y me pilla cerca de casa (que en este caso es un plus..personal). las croquetas o el timbal de verduras están riquisisismas y encima tiene unos platos muy exóticos y bien elaborados. quizás el único ""pero"" que le puedo poner es la ambientación y el ruido si vas... Más  he visitado este restaurante dos veces sobre todo porque se come bien y me pilla cerca de casa (que en este caso es un plus..personal). las croquetas o el timbal de verduras están riquisisismas y encima tiene unos platos muy exóticos y bien elaborados. quizás el único ""pero"" que le puedo poner es la ambientación y el ruido si vas a comer un fin de semana... aun así os lo recomiendo..hoy en día comer a buen precio es casi un milagro..¬;¬23 octubre 2013¬;¬Visitado el mayo de 2013¬;¬Relación calidad-precio 4;Ambiente 3;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬pale81¬;¬Barcelona, España¬;¬6¬;¬593¬;¬143¬;¬pale81La_Fui¬;¬3¬;¬La comida muy muy buena, pero el servicio deja mucho que desear¬;¬Fuimos a etse resturant guiados por las criticas de tripadvisor. Primero lo bueno, la comida muy buena, desde la presentación hasta las porciones. Nos dieron un aperitivo de mojito de apio, muy muy rico y original. El lugar acogedor y todo muy moderno. Es una pena que un lugar tan bueno tengan gente tan pesdaa atendiendo, tuvimos la mala sueret... Más  Fuimos a etse resturant guiados por las criticas de tripadvisor. Primero lo bueno, la comida muy buena, desde la presentación hasta las porciones. Nos dieron un aperitivo de mojito de apio, muy muy rico y original. El lugar acogedor y todo muy moderno. Es una pena que un lugar tan bueno tengan gente tan pesdaa atendiendo, tuvimos la mala sueret de que nos tocara una chica joven, tan perp tan pesada, te tiraba los platos, el pan, pasaba de ti cada vez que le epdías algo, horrible. A diferencia dle chico del bar que salía a ratos a ayudarla, que era muy simpático y amable. Deberían seleccionar mejor a su peronal, ya que al fin y al cabo es la cara del restaurant¬;¬2 julio 2013¬;¬Visitado el junio de 2013¬;¬Relación calidad-precio 4;Ambiente 4;Servicio 2;Comida 5¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬elgloton¬;¬¬;¬3¬;¬11¬;¬2¬;¬elglotonNo_Ser¬;¬3¬;¬Normalidad¬;¬Servicio inesistente, comida buena se sobreponen los entrantes sobre los segundos, el steack bueno pero no se le ocurran poner el picante que te dan, el sésamo le va muy muy mal, y los segundos muy muy fríos. La carta de vinos daba pena, las mesas mal montadas y el pan muy malo, Viena la baguette hace años que dejo... Más  Servicio inesistente, comida buena se sobreponen los entrantes sobre los segundos, el steack bueno pero no se le ocurran poner el picante que te dan, el sésamo le va muy muy mal, y los segundos muy muy fríos. La carta de vinos daba pena, las mesas mal montadas y el pan muy malo, Viena la baguette hace años que dejo de ser una referencia.¬;¬17 junio 2013¬;¬Visitado el junio de 2013¬;¬Relación calidad-precio 3;Ambiente 3;Servicio 1;Comida 3¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬legolandia¬;¬Madrid¬;¬6¬;¬310¬;¬247¬;¬legolandiaSo_En¬;¬3¬;¬Sobrevalorado pero correcto¬;¬En mi opinión no acabo de comprender como este restaurante está situado en los primeros puestos de Tripadvisor, es un lugar correcto, pero no destaca en nada y claramente está muy sobrevalorado. Fuimos tres personas para cenar, con reserva, y nos dieron en una mesa al lado de la ventana. Las mesas tienen buena separación entre ellas. Pedimos la carta... Más  En mi opinión no acabo de comprender como este restaurante está situado en los primeros puestos de Tripadvisor, es un lugar correcto, pero no destaca en nada y claramente está muy sobrevalorado. Fuimos tres personas para cenar, con reserva, y nos dieron en una mesa al lado de la ventana. Las mesas tienen buena separación entre ellas. Pedimos la carta de vinos que para mi gusto integra algunos de los que más me gustan como Habla del Silencio, 12 Volts o Predicador, eso sí, muy por encima del precio objetivo al que deberían estar. Al rato de pedir la comida y la bebida nos trajeron un pequeño aperitivo que consistía en un mojito de apio, sabía bastante a hierbabuena pero al apio no se le vió por ningún lado. Refrescante pero no termino de entender como sirven un mojito antes de cenar, sería más lógico ponerlo o entre platos o al final... mi opinión. Pasó el tiempo (hay que ir sin prisas) y nos trajeron una panera con dos tipos de panes, uno 'normal' y otro con pasas, este último muy rico, lo acompañaban dos pocillos minúsculos con dos aceites, para mojar pan... creo que a gente que no conozca el aceite de oliva este aperitivo le pueda sorprender pero a los que lo tomamos a diario nos dejó muy indiferentes. Mojamos cada uno en cada aceite y pusieron tan poca cantidad que no dió lugar a volver a mojar... Las entradas llegaron al rato... pasó un tiempecito... y llegó el humus, servido en un plato fino y alargado, presentado de una forma correcta a la vista pero muy poco práctica para servir o compartir, al servir es prácticamente imposible no tirar algo... (adjunto foto). El sabor del humus estaba correcto pero demasiado pastoso, recuerdo mejores Humus en muchos restaurantes de Madrid y a mucho mejor precio (ronda los 6€ el plato). El pan de pita que acompaña el plato no estaba crujiente sino duro. También pedimos croquetas de... (son de boletus y cecina) a un precio muy elevado, 8'70€, van fritas con pipas, estaban buenas pero insisto en el precio, muy alto. (adjunto foto) Siguió pasando la noche y nos trajeron, por fin, los segundos, pedimos 'Chipirón relleno sobre rissoto venere y ras el hanout' (adjunto foto), estaba bueno pero el interior del chipirón era demasiado contundente. Su precio 15,70€. Otro segundo plato fué 'Suprema de pintada lacada con satay de sésamo y berenjenas', 12'50€, plato correcto. Y el último plato principal fué una terrina de cordero a baja temperatura que estaba demasiado hecho y en el interior estaba muy seco, pesado de comer, con buen sabor en algunas partes... esperaba un plato más jugoso. Lo acompañan unas trompetas (tipo de seta) que estaban crujientes, si el plato hubiera estado jugoso, ligero las trompetas crujientes hubieran sido un buen cambio de textura pero al estar todo seco no acompañaban muy bien. El puré sobre el que va la terrina estaba demasiado espeso y se enfrió rápidamente por lo que a mitad del plato ya estaba todo frío. Este plató rondó los 15€. De postre y tras llevar prácticamente dos horas cenando pedimos la tarta de queso ya que ningún otro postre nos llamó excesivamente la atención. La presentación de la tarta es distinta por lo que te llama mucho la atención, va emplatada en una copa de cocktail en capas, en la parte inferior van virutas de chocolate, encima una crema de queso, luego dulce de leche y por encima unos trozos de chocolate blanco. La idea es tomarlo cogiendo con la cuchara cada parte. Sorprende más la presentación que el sabor, y esto es cocina, no decoración. En general Metro Bistro me ha parecido un sitio correcto, con un servicio normal (no es bueno) que apuesta mucho por la modernidad en sus platos pero que estos no son exquisitos, algunos buenos y otros bastante normales. Mucho cliente turista que se deja sorprender con el aceite de oliva, el vino y la presentación pero que si lo medita no es para tanto. Creo que la gastronomía española, mediterránea, es mucho más que esto. Se cobra a precio de restaurante con buen servicio, buena cocina y buen entorno, Metro Bistro no lo tiene pero lo cobra. El total de la cuenta fué, para tres personas, de 96€ un precio para mi gusto disparatado. No creo que vuelva.¬;¬15 junio 2013¬;¬Visitado el junio de 2013¬;¬Relación calidad-precio 2;Ambiente 3;Servicio 3;Comida 3¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬mrdeag¬;¬Malaga¬;¬5¬;¬59¬;¬37¬;¬mrdeagMo_Com¬;¬3¬;¬Moderno de hoy¬;¬Comida con preparación ""moderna"" sin mas. Comedor moderno también y sin intimidad, a lo mejor por la noche tiene mejor ambiente. Comida con preparación ""moderna"" sin mas. Comedor moderno también y sin intimidad, a lo mejor por la noche tiene mejor ambiente.¬;¬13 junio 2013¬;¬Visitado el diciembre de 2012¬;¬Relación calidad-precio 3;Ambiente 3;Servicio 3;Comida 3¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Fer193¬;¬Madrid, España¬;¬3¬;¬16¬;¬24¬;¬Fer193Mu_El¬;¬3¬;¬Muy bueno, pero no el 5 mejor restaurante de Madrid¬;¬El servicio es correcto, no demasiado profesional pero atento, la comida esta buena para el precio que tiene, bien presentada y sabrosa, el ambiente no esta mal, más moderno que la media en Madrid, y el precio muy competitivo para la calidad que tienen y la zona en la que esta. En resumen, un restaurante muy interesante y digno de... Más  El servicio es correcto, no demasiado profesional pero atento, la comida esta buena para el precio que tiene, bien presentada y sabrosa, el ambiente no esta mal, más moderno que la media en Madrid, y el precio muy competitivo para la calidad que tienen y la zona en la que esta. En resumen, un restaurante muy interesante y digno de volver, PERO ni en sueños entre los 5, 10 o 50 mejores restaurantes de Madrid. Señores de Tripadvisor, con este rigor en Madrid nunca conseguirán ser una referencia en España. No puede ser que entre los mejores 10 restaurantes de Madrid en su lista, la mayoría no lleguen a 100 opiniones. Que estamos hablando de Madrid, no de Soria, con todos los respetos para Soria....¬;¬1 junio 2013¬;¬Visitado el junio de 2013¬;¬Relación calidad-precio 5;Ambiente 3;Servicio 3;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Troti89¬;¬Palma de Mallorca, España¬;¬4¬;¬29¬;¬20¬;¬Troti89Bu_Met¬;¬3¬;¬Bueno pero poca cantidad y variedad¬;¬Metro bistro promete por su puntuacion en tripadvisor. La verdad es que me esperaba una carta un poco mas amplia. Yo sugiero el huevo a 65 grados, el pez mantequilla o el steak tartare y la combinacion de chocolates. Las patatas como entrantes no me parecieron gran cosa, el risotto de chipirones bueno pero un poco empalagoso, mejor para compartir... Más  Metro bistro promete por su puntuacion en tripadvisor. La verdad es que me esperaba una carta un poco mas amplia. Yo sugiero el huevo a 65 grados, el pez mantequilla o el steak tartare y la combinacion de chocolates. Las patatas como entrantes no me parecieron gran cosa, el risotto de chipirones bueno pero un poco empalagoso, mejor para compartir plato. En general, bueno pero escasa racion.¬;¬4 diciembre 2012¬;¬¬;¬Relación calidad-precio 3;Ambiente 3;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Daniel B¬;¬Madrid, España¬;¬1¬;¬3¬;¬2¬;¬Daniel BPa_Tod¬;¬3¬;¬Para lo que vale esta bien pero prefabricado¬;¬Todo muy bonito bien colocado pero con una gran influencia de la escuela de makro. Para gente muy joven. Todo muy bonito bien colocado pero con una gran influencia de la escuela de makro. Para gente muy joven.¬;¬11 noviembre 2012¬;¬Visitado el octubre de 2012¬;¬Relación calidad-precio 4;Ambiente 2;Servicio 2;Comida 3¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬lnavr¬;¬pareja española en París¬;¬4¬;¬38¬;¬14¬;¬lnavrNo_Sin¬;¬3¬;¬No es para tanto¬;¬Sinceramente no creo que se merezca el número 2 del ranking que tiene ahora. Raciones normales de tamaño y un local más bien destinado a bar que a restaurante por sus dimensiones. La hamburguesa y el postre de manzana estaban muy buenos-pero el resto de entrantes (croquetas,foie, ensalada y patatas) eran bastante normalitas y de tamaño justito (mas pequeños que... Más  Sinceramente no creo que se merezca el número 2 del ranking que tiene ahora. Raciones normales de tamaño y un local más bien destinado a bar que a restaurante por sus dimensiones. La hamburguesa y el postre de manzana estaban muy buenos-pero el resto de entrantes (croquetas,foie, ensalada y patatas) eran bastante normalitas y de tamaño justito (mas pequeños que en las fotos).Servicio bien pero cobrado (1.8€ x px). Creo que hay sitios mejores y con mejor calidad precio¬;¬11 noviembre 2012¬;¬¬;¬Relación calidad-precio 3;Ambiente 3;Servicio 3;Comida 3¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Cocina local, Ambiente de bar, Ocasiones especiales, Familias con niños, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
