Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬dabark¬;¬Madrid, España¬;¬3¬;¬20¬;¬16¬;¬dabarkBu_Cen¬;¬4¬;¬Buena calidad a buen precio¬;¬Cena del sábado noche. Fuimos cinco personas y acabamos gratamente sorprendidos. Empezando por la atención cercana a la vez que profesional (todos los camareros explicaban muy bien los platos) y siguiendo por supuesto por la comida. Pedimos todo a compartir: croquetas (cada día de un tipo y muy ricas), ensalada de queso de cabra, huevo con setas (muy bueno) y... Más  Cena del sábado noche. Fuimos cinco personas y acabamos gratamente sorprendidos. Empezando por la atención cercana a la vez que profesional (todos los camareros explicaban muy bien los platos) y siguiendo por supuesto por la comida. Pedimos todo a compartir: croquetas (cada día de un tipo y muy ricas), ensalada de queso de cabra, huevo con setas (muy bueno) y un ceviche de vieras muy rico también aunque quizá bajo de picante. Seguimos con un tamál, raya crujiente con una salsa sorprendente aunque al ponerla por encima pierde un poco el ""crujiente"" y una cochinita pibil que quizá fue el plato que hubiéramos cambiado por el lomo o el ciervo que tenían muy buena pinta. Homenaje al chocolate y tarta de queso recomendables. Precio más que razonable. Repetiremos sin duda!¬;¬6 junio 2016¬;¬Visitado el junio de 2016¬;¬Relación calidad-precio 4;Servicio 5;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Juandelator¬;¬Madrid, España¬;¬1¬;¬4¬;¬1¬;¬JuandelatorCo_Al¬;¬4¬;¬Comida rica y equilibrada¬;¬Al ser la primera vez nos decantamos por el menú degustación. De aperitivo te sirven un chupito de mojito de apio espectacular y muy original, y una selección de panes con dos tipos de aceite, sencillo y a la vez rico y efectivo. El menú consiste en tres entrantes, una carne, un pescado y tres mini postres. Destacaría la ensalada... Más  Al ser la primera vez nos decantamos por el menú degustación. De aperitivo te sirven un chupito de mojito de apio espectacular y muy original, y una selección de panes con dos tipos de aceite, sencillo y a la vez rico y efectivo. El menú consiste en tres entrantes, una carne, un pescado y tres mini postres. Destacaría la ensalada de quinoa y el ceviche de Vieira, aunque el surtido de setas sobre crema de apionabo y la raya crujiente no están nada mal. Las carrilleras bien de punto, pero un poco sosas de sabor. Si tengo que poner alguna pega es que al ser el menú degustación, las raciones eran más pequeñas que las de la carta y con lo bueno que estaba todo te quedabas con ganas de repetir. Enhorabuena, repetiremos para pedir las raciones grandes ;)¬;¬2 mayo 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 4;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Vipana¬;¬Madrid, España¬;¬6¬;¬400¬;¬164¬;¬VipanaDe_Pro¬;¬4¬;¬Degustación¬;¬Probamos el menú degustación maridado y nos ha gustado mucho. Buena relación calidad precio. Cena en ambiente informal y buen final con un gin tonic muy bien preparado. Ya conocíamos el otro local, el de Plaza Mayor, y teníamos ganas de conocer también al ""hermano pequeño"". Probamos el menú degustación maridado y nos ha gustado mucho. Buena relación calidad precio. Cena en ambiente informal y buen final con un gin tonic muy bien preparado. Ya conocíamos el otro local, el de Plaza Mayor, y teníamos ganas de conocer también al ""hermano pequeño"".¬;¬24 abril 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 5;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Mjrecuero¬;¬Madrid, España¬;¬3¬;¬11¬;¬12¬;¬MjrecueroBu_Hem¬;¬4¬;¬Buena calidad a muy buen precio¬;¬Hemos estado recientemente cenando en este establecimiento. La atención y el servicio son muy buenos. Nos atendieron pronto y nos sirvieron bastante rápido. Un ambiente muy tranquilo en un local relativamente pequeño. Me ha sorprendido la buena relación calidad-precio que tiene, la calidad de los productos es muy buena a un precio por debajo de establecimientos de peor calidad. El... Más  Hemos estado recientemente cenando en este establecimiento. La atención y el servicio son muy buenos. Nos atendieron pronto y nos sirvieron bastante rápido. Un ambiente muy tranquilo en un local relativamente pequeño. Me ha sorprendido la buena relación calidad-precio que tiene, la calidad de los productos es muy buena a un precio por debajo de establecimientos de peor calidad. El pez mantequilla y el ciervo son espectaculares. Gastamos 76 euros y tomamos: 2 copas de vino, agua, 2 entrantes, 2 segundos, un postre y 2 cocktail. Seguro que lo recomendaremos a nuestros amigos :)¬;¬11 abril 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 5;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Cesar_bd¬;¬Soria¬;¬4¬;¬25¬;¬26¬;¬Cesar_bdMu_Muy¬;¬4¬;¬Muy recomendable¬;¬Muy buen menú degustación. Buena materia prima, excelente cocina y atención. Buena relación calidad-precio. Un sitio al que volveremos seguro. Muy buen menú degustación. Buena materia prima, excelente cocina y atención. Buena relación calidad-precio. Un sitio al que volveremos seguro.¬;¬3 abril 2016¬;¬¬;¬¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬eliasmalaga¬;¬malaga¬;¬5¬;¬57¬;¬22¬;¬eliasmalagaTe_Rel¬;¬4¬;¬Te sorprenderá¬;¬Relacion calidad precio 8/10 Muy buena calidad La cocina es muy sorprendente. La atencion muy buena. En general un8/10 Muy bien de precio para la calidad ofrecida. Relacion calidad precio 8/10 Muy buena calidad La cocina es muy sorprendente. La atencion muy buena. En general un8/10 Muy bien de precio para la calidad ofrecida.¬;¬2 abril 2016¬;¬¬;¬¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬crisrellovarona¬;¬Madrid, España¬;¬2¬;¬7¬;¬5¬;¬crisrellovaronaCo_No¬;¬4¬;¬Comida exquisita y original en un ambiente moderno¬;¬No entiendo como este restaurante no tiene lista de espera para poder acudir. Magnífico su menú degustación, con un precio muy asequible (38 euros para 8 platos que no te dejarán con hambre). Hasta su propuesta de pan es original e innovadora. Sus platos, de los que no haré spoilers, mezclan elementos de distintas culturas y no dejan de sorprender.... Más  No entiendo como este restaurante no tiene lista de espera para poder acudir. Magnífico su menú degustación, con un precio muy asequible (38 euros para 8 platos que no te dejarán con hambre). Hasta su propuesta de pan es original e innovadora. Sus platos, de los que no haré spoilers, mezclan elementos de distintas culturas y no dejan de sorprender. Sin duda recomendable. Nosotros volveremos.¬;¬23 marzo 2016¬;¬Visitado el febrero de 2016¬;¬Relación calidad-precio 5;Servicio 5;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Irene C¬;¬Jerez de la Frontera, España¬;¬3¬;¬9¬;¬2¬;¬Irene CLu_Nos¬;¬4¬;¬Lugar mágico.¬;¬Nos encantó. Lo recomiendo bastante ya que se despierta tranquilidad en el ambiente. La verdad es que entramos por cotillear el sitio porque vimos buena critica y solo tomamos café. Pero basta con ver las fotos para ver la pinta de la comida. En cuanto a espacio en el que compartir el rato lo recomiendo 100% Nos encantó. Lo recomiendo bastante ya que se despierta tranquilidad en el ambiente. La verdad es que entramos por cotillear el sitio porque vimos buena critica y solo tomamos café. Pero basta con ver las fotos para ver la pinta de la comida. En cuanto a espacio en el que compartir el rato lo recomiendo 100%¬;¬17 marzo 2016¬;¬¬;¬¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬Jesús L¬;¬Spain¬;¬6¬;¬327¬;¬142¬;¬Jesús LCo_Si¬;¬4¬;¬Comida fusión original¬;¬Si se me permite el chiste fácil, el término fusión lleva a confusión. ¿Fusión de qué? y ¿con qué criterio?. En este caso se introducen platos y técnicas de Latinoamérica (especialmente Perú y México) con otras materias y recetas. El precio muy contenido, la atención exquisita, el camarero siempre pendiente para explicar la carta y los platos sabrosos. Qué más... Más  Si se me permite el chiste fácil, el término fusión lleva a confusión. ¿Fusión de qué? y ¿con qué criterio?. En este caso se introducen platos y técnicas de Latinoamérica (especialmente Perú y México) con otras materias y recetas. El precio muy contenido, la atención exquisita, el camarero siempre pendiente para explicar la carta y los platos sabrosos. Qué más se puede pedir para una comida informal entre amigos.¬;¬15 marzo 2016¬;¬Visitado el febrero de 2016¬;¬Relación calidad-precio 4;Servicio 4;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
¬Restaurante¬;¬Metro Bistro - Templo de Debod¬;¬PedroPSG¬;¬El Puerto de Santa María, España¬;¬0¬;¬2¬;¬1¬;¬PedroPSGSi_Cen¬;¬4¬;¬Sitio muy recomendable¬;¬Cena muy agradable. El personal muy atento y simpático. Carta muy original y variada. La raya crujiente excepcional y lo mismo el postre de coco. En resumen, muy recomendable. El único pero sería la poca iluminación de la mesa. Cena muy agradable. El personal muy atento y simpático. Carta muy original y variada. La raya crujiente excepcional y lo mismo el postre de coco. En resumen, muy recomendable. El único pero sería la poca iluminación de la mesa.¬;¬27 febrero 2016¬;¬Visitado el febrero de 2016¬;¬Relación calidad-precio 4;Servicio 5;Comida 4¬;¬¬;¬15 € - 25 €¬;¬Mediterránea, Española, Contemporánea, Latina, Menú para celíacos¬;¬Bebidas, Comidas, Cenas, Abierto hasta tarde¬;¬Tronas disponibles, Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Acepta Visa, Wifi gratuito¬;¬Romántico, Ambiente de bar, Ocasiones especiales, Familias con niños, Cocina local, Reuniones de negocios¬;¬domingo 11:00 - 17:00 lunes 11:00 - 17:00 20:00 - 02:00 martes 11:00 - 17:00 20:00 - 02:00 miércoles 11:00 - 17:00 20:00 - 02:00 jueves 11:00 - 17:00 20:00 - 02:00 viernes 11:00 - 17:00 20:00 - 02:00 sábado 11:00 - 17:00 20:00 - 02:00¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬;¬Dirección: Evaristo San Miguel, 21 | esq. a Ferraz, 28008 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid>  > Argüelles Barrio: Argüelles Número de teléfono: +34 915 42 95 21¬
