Tipo,NombreRestaurante_,NombreUsuario_,LocalizaciónUsario_,NivelUsuario_,OpinionesTotalesUsuario_,VotosUtiles_,IDComentario_,ValoracionComentario_,TituloComentario_,Comentario_,FechaCometario_,FechaVisitaRestaurante_,ValoracionesComentario_,ResumenPuntuacionesRestaurante_,PrecioMedio_,TipoCocina_,Comida_,CaracteristicasDelResaurante_,AconsejablePara_,Horarios_,DireccionCompletaRestaurante_,Descripcion_
¬Restaurante¬;¬DiverXO¬;¬David R¬;¬San Diego¬;¬1¬;¬3¬;¬45¬;¬David RSi_Si¬;¬1¬;¬Si eres una persona con movilidad reducida, Diverxo no es para ti¬;¬Si eres una persona con movilidad reducida, Diverxo no es para ti. Yo lo soy, padezco Esclerosis Lateral Amiotrófica (ELA). La única manera de llegar a la puerta del restaurante es salvar dos escalones. Había llamado meses antes para hacer la reserva y nos confirmaron que Diverxo era accesible, sin mencionar en ningún caso los escalones de la entrada. Cuando... Más  Si eres una persona con movilidad reducida, Diverxo no es para ti. Yo lo soy, padezco Esclerosis Lateral Amiotrófica (ELA). La única manera de llegar a la puerta del restaurante es salvar dos escalones. Había llamado meses antes para hacer la reserva y nos confirmaron que Diverxo era accesible, sin mencionar en ningún caso los escalones de la entrada. Cuando llegamos, las dos chicas de recepción insistieron en que no se habían equivocado y que su restaurante SÍ era accesible, pero de puertas adentro. Como teníamos la ilusión de experimentar una “última cena” en Diverxo y habíamos pagando €60 por persona por la reserva, decidimos continuar. Con la ayuda de tres personas, entre ellos amables camareros, hice el esfuerzo de levantarme de la silla, conseguí salvar los escalones y volver a la silla. Una vez dentro del restaurante, hay que subir al primer piso, pero no hay ascensor. Tienen una plataforma con rieles que te sube por la escalera. Dicha plataforma es muy pequeña, por lo que si vas en una silla eléctrica estándar probablemente no quepas. “Afortunadamente”, iba en una silla muy portátil y pequeñita. Otro dato importante es que los baños no están al mismo nivel que el restaurante, por lo que hay que volver a subirse a la plataforma para ir y volver del baño. Después de comer y pagar, me dirigí a las recepcionistas para poner una reclamación. Solicité que, para poder salvar los escalones de la entrada, el restaurante dispusiera de una rampa portátil, que cuesta unos €100, o pusieran una rampa fija. La recepcionista, en vez de aceptar mi envite, argumentó en las alegaciones a dicha reclamación, que el restaurante era completamente accesible y que no se podían responsabilizar de las infraestructuras de la vía pública. Finalmente indicó que subí “por mi propio pie”, insinuando que estuviera fingiendo sobre mi situación médica. Diverxo no es tres estrellas. Lo que comí ya se me ha olvidado. Además de su pobre accesibilidad, de lo que sí me acuerdo es de su falta de profesionalidad, educación y sensibilidad hacia personas con habilidades diferentes. Espero que se tengan en cuenta estos factores a la hora de conceder las estrellas Michelin. Mientras tanto, como buen tullido, comeré en casa.¬;¬22 agosto 2016¬;¬Visitado el julio de 2016¬;¬Relación calidad-precio 1;Servicio 1;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬FernandoMartinezT¬;¬¬;¬5¬;¬54¬;¬23¬;¬FernandoMartinezTAy_Ni¬;¬1¬;¬Ay las modas, no no y no.¬;¬Ni en el local antiguo ni en el nuevo, no me gusta. Mira que lo he intentado pero debo ser muy raro cuando a la mayoría si le gusta. Si esa misma comida me la ponen en un local medio oriental y a 30 euros me lo pensaría. Hay buen producto pero mezclado con salsas, currys, hierbas etc. que nada... Más  Ni en el local antiguo ni en el nuevo, no me gusta. Mira que lo he intentado pero debo ser muy raro cuando a la mayoría si le gusta. Si esa misma comida me la ponen en un local medio oriental y a 30 euros me lo pensaría. Hay buen producto pero mezclado con salsas, currys, hierbas etc. que nada sabe a lo que tiene que saber. Carísimo para lo que te dan, moderno para el postureo y haciéndote el favor de servirte. Venga ya hombre!!!¬;¬27 abril 2016¬;¬Visitado el febrero de 2016¬;¬Relación calidad-precio 1;Servicio 3;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬encanareyes¬;¬Alcobendas, España¬;¬1¬;¬4¬;¬22¬;¬encanareyesTO_Me¬;¬1¬;¬TOMADURA DE PELO¬;¬Me esperaba mucho más de este restaurante, y de su cocinero, que en su día le dieron las tres estrellas Michelin, comida simple y poco elaborada, burda copia del carabinero del restaurante Ramsés, que desde luego ya podría fijarse bien en el tamaño del mismo y de los sabores suculentos al paladar de dicho plato, nada que ver, nada, y... Más  Me esperaba mucho más de este restaurante, y de su cocinero, que en su día le dieron las tres estrellas Michelin, comida simple y poco elaborada, burda copia del carabinero del restaurante Ramsés, que desde luego ya podría fijarse bien en el tamaño del mismo y de los sabores suculentos al paladar de dicho plato, nada que ver, nada, y que decir del cangrejo frito copia y esto si que es una buena copia del restaurante Benarés, pues ni uno ni otro sabe a nada, eso si, muy fritito, para que se coma con concha y todo, que maravilla! ja ja ja, a su favor digo que la presentación de su vajilla... me gustó, que menos, no? los camareros... se sabia muy bien su papel, lo hacían de carrerilla y sin confundirse, si, pero bien en su papel claro, y..... que decir de los postre, ese postre que viene acompañado de algodón de azúcar rosa del que hace de vez en cuando mi hijo, bueno poca imaginación diría yo para dar un toque dulce y colorido a un plato de postre, en fin, la verdad que pagar 852 € por 4 comensales, me parece tomadura de pelos si los platos son simplones y no te hacen abrir los ajos y decir guagua. Y la guinda de la guinda fue cuando le dijimos al camarero que si no iba a salir el cocinero como todos los CHEFy..... respuesta está reunido con los otros cocinero, jajajaja, a las 17:30 jajaja y antes de irnos lo volvimos a decir y respuesta: Ah! ya se ha ido..... nos que damos a cuadro, nos dijo el camarero que a é no le gusta salir que él cocina y se va, jajaja, me parto, en fin.... ese día quien nos dio de comer en realidad??? En fin es mi opinión Nany Tanco¬;¬17 abril 2016¬;¬Visitado el abril de 2016¬;¬Relación calidad-precio 1;Servicio 3;Comida 3¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Marques1962¬;¬Madrid, España¬;¬0¬;¬2¬;¬19¬;¬Marques1962La_Est¬;¬1¬;¬Lamentable¬;¬Estuvimos 3 personas por cena de amigos. La ilusión del principio fue cayendo en una desilusión total a partir del tercer plato y se convirtió en cierta indignacion con la raspa de pescado que nos pusieron como si fuera una delicatessen. Te piden pagar por la reserva. Te ponen una comida basada en mezcla de sabores y te lo cobran... Más  Estuvimos 3 personas por cena de amigos. La ilusión del principio fue cayendo en una desilusión total a partir del tercer plato y se convirtió en cierta indignacion con la raspa de pescado que nos pusieron como si fuera una delicatessen. Te piden pagar por la reserva. Te ponen una comida basada en mezcla de sabores y te lo cobran como si fuera una maravilla. Una maravilla es mezclar unos estupendos mariscos con un jugo de pescado con una mezcla de verduras y un arroz bomba estupendo. Se llama paella y me ponen un buen plato para comer y me cobran 30€. Ustedes me mezclan espuma de algo con jugo de una cabeza de carabinero y 6 garbanzos y me cobran 200 €. No volveré.¬;¬24 marzo 2016¬;¬Visitado el marzo de 2016¬;¬Relación calidad-precio 1;Servicio 2;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Enrique B¬;¬madrid, Spain¬;¬0¬;¬2¬;¬30¬;¬Enrique BDe_Des¬;¬1¬;¬Decepcionante¬;¬Desde la entrada, una recepción incómoda donde te hacen esperar para preparar el show (yo iba a cenar), en el local prevalece permanente el continente sobre el contenido, seguramente como la materia prima no es sobresaliente, esta muy condimentada, jengibre y todo tipo de perfumes, hacen casi incomibles algunos platos, de los 8 que componen el menú intermedio, 2 muy... Más  Desde la entrada, una recepción incómoda donde te hacen esperar para preparar el show (yo iba a cenar), en el local prevalece permanente el continente sobre el contenido, seguramente como la materia prima no es sobresaliente, esta muy condimentada, jengibre y todo tipo de perfumes, hacen casi incomibles algunos platos, de los 8 que componen el menú intermedio, 2 muy ricos, 4 mediocres y 2 imposibles. El local extravagante, frío y hortera, en línea con el propietario. El servicio excelente, pero deben mejorar la higiene, si sirven la comida directamente con las manos se deben cambiar los guantes con frecuencia, cosa que no hacen. En resumen si estás acostumbrado a buenos restaurantes, mejor no ir.¬;¬17 marzo 2016¬;¬¬;¬¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Serenghetti¬;¬Worldwide¬;¬5¬;¬78¬;¬99¬;¬SerenghettiNo_Gra¬;¬1¬;¬No me lo publicasteis¬;¬Gran cocinero. Maladresse en todo lo demás. Lo de cobrar por anticipado es propio de muy, muy paletos. Gran cocinero. Maladresse en todo lo demás. Lo de cobrar por anticipado es propio de muy, muy paletos.¬;¬28 enero 2016¬;¬¬;¬¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Javier L¬;¬Madrid, España¬;¬6¬;¬155¬;¬106¬;¬Javier LHa_Es¬;¬1¬;¬Hay que tener personalidad¬;¬Es mezclar y maltratar ingredientes de primera en aras a la creatividad. Con pintura o piedra si pero con comida no La gente paga 200 euros y como les ha costado mucho ...pues hay que decir que es la bomba. Puede tener tres o 14 estrellas pero los pies en el suelo. Los hermanos Roca de Can Roca sin embargo... Más  Es mezclar y maltratar ingredientes de primera en aras a la creatividad. Con pintura o piedra si pero con comida no La gente paga 200 euros y como les ha costado mucho ...pues hay que decir que es la bomba. Puede tener tres o 14 estrellas pero los pies en el suelo. Los hermanos Roca de Can Roca sin embargo unos craks¬;¬26 enero 2016¬;¬Visitado el enero de 2016¬;¬Relación calidad-precio 1;Servicio 4;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Fernando644¬;¬Alcalá de Henares, España¬;¬2¬;¬9¬;¬56¬;¬Fernando644IG_Esp¬;¬1¬;¬IGNORANCIA GASTRONOMICA¬;¬Espero mi comentario arroje un poco de luz sobre este restaurante. En primer lugar decir que soy una persona apasionada/enamorada de la comida, sobre todo de la mediterránea, por este motivo mi enorme decepción con este restaurante. Estoy seguro que se merece las estrellas Michelin que se le han otorgado ya que a nadie le regalan nada, pero igual que... Más  Espero mi comentario arroje un poco de luz sobre este restaurante. En primer lugar decir que soy una persona apasionada/enamorada de la comida, sobre todo de la mediterránea, por este motivo mi enorme decepción con este restaurante. Estoy seguro que se merece las estrellas Michelin que se le han otorgado ya que a nadie le regalan nada, pero igual que Picasso o Dalí yo no se apreciar su arte y como tal no estoy a la altura de dar un juicio de valor sobre lo que ""comimos"". Lo que si puedo expresar es mi parecer personal y desde el primer al ultimo plato fue un esfuerzo el comerlo, en primer lugar TODA la carta es picante y esto es algo que se debe de explicar antes de coger una reserva ya que mi tolerancia al picante es limitada. Usan una gran variedad de especias que enmascaran la alta calidad de los productos usados y que son a mi parecer excesivas en contenido ya que dan lugar a empacho. Creo que la cocina se tiene que comer con cubiertos sobre todo por la incomodidad de ensuciarte las manos ( recuerda que no estas en tu casa ). El restaurante en general tiene un punto de ""locura"" creo que es el reflejo del propietario y no me parece mal todo los genios tienen ese punto de una u otra forma. Lo que si debo decir sr.Muñoz es que lo cortes no quita lo valiente y me das una sensación entre macarra y mal hablado lo cual me da que pensar del tipo de ""genios"" que emergen en nuestro país. Por finalizar estoy seguro que de los 50 comensales aprox. que estábamos comiendo ese dia 40 no fueron capaces de disfrutar de la comida ya que el poder pagar los 180 € por menú no te otorga la sensibilidad de poderlo apreciar. No puedo recomendar nunca este lugar porque yo no he estado a la altura de sus platos. Saludos,¬;¬25 enero 2016¬;¬Visitado el noviembre de 2015¬;¬Relación calidad-precio 1;Servicio 4;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬anasoma2000¬;¬Asturias¬;¬3¬;¬15¬;¬98¬;¬anasoma2000AD_Per¬;¬1¬;¬ADIÓS DIVERXO ....ADIOS¬;¬Pertenezco a ese tipo de gente que disfruto mucho en la vida dándome de vez en cuando un capricho gastronómico, y me lo pego.... Puedo dar fe de las fabulosas oportunidades que nuestra geografía nos ofrece, pero lo que más me ha sorprendido últimamente es la conciencia general que existe en el sector más (y menos) selecto de la restauración... Más  Pertenezco a ese tipo de gente que disfruto mucho en la vida dándome de vez en cuando un capricho gastronómico, y me lo pego.... Puedo dar fe de las fabulosas oportunidades que nuestra geografía nos ofrece, pero lo que más me ha sorprendido últimamente es la conciencia general que existe en el sector más (y menos) selecto de la restauración del problema que tenemos los alérgicos a la hora de sentarnos a una buena mesa. Para mi desgracia, para colmo vivo en el Cantábrico, desde hace unos meses soy alérgica a los crustáceos. .. pero en ningún momento he tenido ningún tipo de problema o exclusión como comensal allá donde he ido..... hasta que he topado con el Sr. Muñoz. Me dirijo a usted, Sr. Muñoz, maestro de exquisitas y reconocidas sartenes, en mí va a tener una detractora nata de su seguro buen hacer con los alimentos. Considero que su negativa en atender a cierto grupo de la población que sufre esta ""minusvalía"" de su sistema inmunológico, lo incapacita para tener un local o locales en el sector servicios. Le recomiendo que recapacite e imite a otros grandes maestros gastronómicos que ya atienden a todos sus clientes por igual sin discriminación alguna.¬;¬22 diciembre 2015¬;¬¬;¬¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
¬Restaurante¬;¬DiverXO¬;¬Jorge B¬;¬alicante¬;¬5¬;¬76¬;¬62¬;¬Jorge BSi_Muc¬;¬1¬;¬Si quieres reservar mejor que conozcas a alguien¬;¬Mucho rollo en la web y todo es mentira, no perder el tiempo intentando reservar de la web, no te hacen ni caso. Todo este rollo de la transparencia y todos esos cerditos por ahí es solo rollo. Se ve que va tan sobrado que no se molestan ni en responder ni hacen el mínimo caso a los clientes que... Más  Mucho rollo en la web y todo es mentira, no perder el tiempo intentando reservar de la web, no te hacen ni caso. Todo este rollo de la transparencia y todos esos cerditos por ahí es solo rollo. Se ve que va tan sobrado que no se molestan ni en responder ni hacen el mínimo caso a los clientes que intentan reservar. El cuento del lobo es solo eso, un cuento¬;¬16 octubre 2015¬;¬Visitado el septiembre de 2015¬;¬Relación calidad-precio 1;Servicio 1;Comida 1¬;¬¬;¬25 € - 100 €¬;¬Europea, Española, Fusión¬;¬Cenas, Comidas¬;¬Reservas, Capacidad, Camareros, Acceso para discapacitados, Sirve alcohol¬;¬Ocasiones especiales, Romántico¬;¬martes 13:30 - 16:00 21:30 - 23:30 miércoles 13:30 - 16:00 21:30 - 23:30 jueves 13:30 - 16:00 21:30 - 23:30 viernes 13:30 - 16:00 21:30 - 23:30 sábado 13:30 - 16:00 21:30 - 23:30¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬;¬Dirección: Calle de Padre Damian, 23, 28036 Madrid, España Ubicación: Europa  >  España  >  Comunidad de Madrid  >  Madrid Número de teléfono: +34 915 70 07 66¬
